TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-11 18:42:43,1765478563254,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,vz7dd-1765478561907-2f4c4e72f210,vercel-screenshot/1.0,error,production,main,MISS,serverless,/,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:41,1765478561907,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,vz7dd-1765478561907-2f4c4e72f210,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,429,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHYBM10D818XD188WVJP2,,-1
2025-12-11 18:42:43,1765478563229,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,r6kf6-1765478561875-b113a7d08a92,vercel-screenshot/1.0,error,production,main,MISS,serverless,/,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:41,1765478561875,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app/,GET,,500,r6kf6-1765478561875-b113a7d08a92,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,bkaa-pbj80rz60-bode-ahmeds-projects.vercel.app,dpl_EHhGFKvvXmnEJgZSJP1ATfspUZ6C,428,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHYBM10D818XD17YW58V7,,-1
2025-12-11 18:42:30,1765478550328,bkaa.vercel.app/api/categories,OPTIONS,,500,pxhrd-1765478549848-b179c70fd6e1,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549848,bkaa.vercel.app/api/categories,OPTIONS,,500,pxhrd-1765478549848-b179c70fd6e1,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,339,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJC7YTMVBJRJ3AXCJG9S,,-1
2025-12-11 18:42:30,1765478550341,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,d58sm-1765478549848-22c47bdf8342,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549848,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,d58sm-1765478549848-22c47bdf8342,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,437,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJC1KBN80ERFXXG9GYGB,,-1
2025-12-11 18:42:30,1765478550263,bkaa.vercel.app/api/stories,OPTIONS,,500,9wqts-1765478549848-4348999b3025,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549848,bkaa.vercel.app/api/stories,OPTIONS,,500,9wqts-1765478549848-4348999b3025,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,353,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJC470R10Q4R1RFSDV48,,-1
2025-12-11 18:42:29,1765478549983,bkaa.vercel.app/api/stories,OPTIONS,,500,wxtbc-1765478549549-4a0cba0622c6,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549549,bkaa.vercel.app/api/stories,OPTIONS,,500,wxtbc-1765478549549-4a0cba0622c6,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,374,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJ2QY236EGQD703MX6TS,,-1
2025-12-11 18:42:30,1765478550086,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,jlms9-1765478549545-3c7950396ea2,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549545,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,jlms9-1765478549545-3c7950396ea2,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,477,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJ2PYRXHAHT036A0Z1HW,,-1
2025-12-11 18:42:29,1765478549990,bkaa.vercel.app/api/categories,OPTIONS,,500,4hlmq-1765478549545-933a183aeac3,vercel-screenshot/1.0,error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:29,1765478549545,bkaa.vercel.app/api/categories,OPTIONS,,500,4hlmq-1765478549545-933a183aeac3,vercel-screenshot/1.0,,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,381,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BHJ2RXP8A5Y6MY8W43F37,,-1
2025-12-11 18:42:17,1765478537769,bkaa.vercel.app/api/favorites/1,OPTIONS,,500,5hdth-1765478537235-60b1bee990ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/favorites/1,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:17,1765478537235,bkaa.vercel.app/api/favorites/1,OPTIONS,,500,5hdth-1765478537235-60b1bee990ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,400,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BH640RTX3Q1HWSNXDR20K,,-1
2025-12-11 18:42:17,1765478537735,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,9vf2l-1765478537234-77e6899b5b1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/products,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:17,1765478537234,bkaa.vercel.app/api/products,OPTIONS,branchId=1,500,9vf2l-1765478537234-77e6899b5b1d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,370,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BH63XAG8286D8XBXJK3RB,,-1
2025-12-11 18:42:17,1765478537787,bkaa.vercel.app/api/categories,OPTIONS,,500,5hdth-1765478537234-1490897b9bb4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:17,1765478537234,bkaa.vercel.app/api/categories,OPTIONS,,500,5hdth-1765478537234-1490897b9bb4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,423,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BH63WZX02WWQ3BXRYHWGG,,-1
2025-12-11 18:42:17,1765478537836,bkaa.vercel.app/api/cart,OPTIONS,userId=1&branchId=1,500,hz2dq-1765478537233-a528199fae80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/cart,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:17,1765478537233,bkaa.vercel.app/api/cart,OPTIONS,userId=1&branchId=1,500,hz2dq-1765478537233-a528199fae80,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,470,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BH63XAG8286D8XDVDR2JY,,-1
2025-12-11 18:42:17,1765478537774,bkaa.vercel.app/api/stories,OPTIONS,,500,cn8kv-1765478537233-236e508136c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",error,production,main,MISS,serverless,/api/stories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:42:17,1765478537233,bkaa.vercel.app/api/stories,OPTIONS,,500,cn8kv-1765478537233-236e508136c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,410,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BH63WZX02WWQ3C00J6ZZE,,-1
2025-12-11 18:38:27,1765478307762,bkaa.vercel.app/api/categories,OPTIONS,,500,842fj-1765478307222-72941c8e1fe3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
2025-12-11 18:38:27,1765478307222,bkaa.vercel.app/api/categories,OPTIONS,,500,842fj-1765478307222-72941c8e1fe3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",,production,main,MISS,serverless,/index.js,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,387,iad1,-1,2048,,prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,01KC7BA5GSMT8JMTQQJ8ZFWA27,,-1
2025-12-11 18:38:28,1765478308547,bkaa.vercel.app/api/categories,OPTIONS,,500,thkzd-1765478307221-78015c046594,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",error,production,main,MISS,serverless,/api/categories,bkaa.vercel.app,bkaa.vercel.app,dpl_FmrxZ6nEwZyBn12NrFdtskLtXbsf,,,,,"SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
SyntaxError: Unexpected token ')'
    at compileSourceTextModule (node:internal/modules/esm/utils:357:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:109:18)
    at #translate (node:internal/modules/esm/loader:564:20)
    at afterLoad (node:internal/modules/esm/loader:614:29)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:619:12)
    at #createModuleJob (node:internal/modules/esm/loader:643:36)
    at #getJobFromResolveResult (node:internal/modules/esm/loader:353:34)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:318:41)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_HbXdhFRX6RPJblHy5CUZd16nUZ2S,,,,,
